-0.916,0.041173,0.25372,-0.26769,-0.15236
-0.91461,-0.33441,-0.14802,0.17114,-0.021331
-0.91427,-0.14482,0.33819,-0.16676,0.030893
-0.91389,-0.2948,0.080527,0.15587,-0.21707
-0.91141,0.0019959,-0.36919,0.16467,-0.076846
-0.91138,-0.29935,-0.27872,0.0064358,-0.045261
-0.91078,-0.31572,0.21765,0.15288,-0.0075556
-0.91034,-0.07273,0.24982,-0.31652,0.058264
-0.90919,-0.11184,0.19052,-0.088199,0.34174
-0.90903,0.22467,-0.15399,0.25621,-0.18392
-0.90841,0.22019,0.29115,0.19576,-0.056734
-0.90811,-0.14937,0.22001,-0.31548,-0.071317
-0.90729,-0.24117,0.15129,-0.21258,0.22492
-0.90589,0.26195,0.20692,0.22165,0.13715
-0.90575,0.054164,-0.35803,0.20804,0.072172
-0.90567,0.11625,0.063799,0.27163,-0.2973
-0.90551,-0.18966,0.072841,0.3599,-0.09618
-0.90547,-0.079652,0.1312,0.39464,-0.028644
-0.90524,-0.17263,0.34183,-0.17977,0.039587
-0.90509,0.29989,-0.16186,0.25432,-0.00021196
-0.90491,0.14265,0.29875,-0.098878,-0.24853
-0.90433,-0.35692,-0.11546,-0.19924,-0.042074
-0.90412,-0.12879,0.38589,0.1072,-0.074612
-0.90348,0.34159,0.010533,0.24716,-0.076401
-0.90336,-0.37035,-0.094755,0.082315,-0.17613
-0.90332,-0.31232,0.084545,-0.28163,-0.002781
-0.90311,0.16609,-0.1762,-0.32936,0.13143
-0.90304,-0.017444,0.16945,-0.35117,-0.17941
-0.90296,-0.24484,0.031611,-0.28247,-0.2096
-0.90287,0.15238,-0.33082,0.14075,-0.17985
-0.90271,-0.076486,0.055554,0.34568,-0.23808
-0.90269,0.055604,0.10123,-0.38511,0.1533
-0.90225,0.014141,0.15494,0.38863,-0.10347
-0.90211,-0.22691,-0.15568,-0.10276,-0.31609
-0.90149,-0.3657,0.1636,-0.022264,0.1622
-0.90147,-0.38194,0.1911,-0.0090164,0.069746
-0.90129,0.0017214,0.3108,0.026027,-0.30066
-0.90107,-0.20364,0.060966,-0.30029,0.22959
-0.9008,-0.1279,0.2467,0.32531,-0.074255
-0.90072,0.091855,0.20254,0.37217,-0.026958
-0.9007,-0.03659,0.27206,-0.26475,0.20806
-0.9002,-0.13464,0.16106,0.31155,-0.22025
-0.89922,-0.17324,0.10174,-0.3804,-0.079639
-0.89866,-0.006401,0.26411,0.16858,0.30691
-0.89828,-0.2114,0.33489,0.1607,0.10212
-0.89819,0.23016,-0.3072,0.21416,0.0059053
-0.89798,-0.15327,-0.28571,-0.27824,-0.10533
-0.8966,-0.13664,-0.22098,-0.14324,-0.32876
-0.89653,0.30966,0.11932,-0.29226,0.02612
-0.89651,0.13433,-0.079051,-0.11628,-0.39807
-0.89648,-0.10338,0.34984,-0.13684,-0.211
-0.89587,-0.18597,0.35534,-0.029405,0.18893
-0.89512,-0.19952,0.15585,-0.32043,0.17884
-0.8951,-0.026081,0.26572,0.34817,-0.079238
-0.89468,-0.21519,0.037721,0.088728,0.3794
-0.89466,-0.22093,-0.21278,-0.12976,0.29775
-0.89465,-0.11719,-0.12217,0.37039,0.18372
-0.89373,-0.14599,-0.13738,-0.3872,-0.10555
-0.89331,0.15733,0.30808,0.075545,-0.27681
-0.89309,-0.005152,0.059312,-0.41315,0.16782
-0.89272,0.0058744,0.37055,0.1772,-0.18523
-0.89223,0.15197,0.15488,-0.13173,-0.37349
-0.89212,0.0031218,-0.34425,-0.086779,0.27942
-0.89201,-0.29835,-0.05532,-0.23546,-0.23836
-0.89148,-0.21485,0.17926,0.27567,-0.22579
-0.8907,-0.26479,-0.0027953,-0.2061,0.30669
-0.89054,0.0040438,-0.2846,0.24411,-0.25756
-0.89042,-0.0030253,0.23354,0.37067,0.12333
-0.89035,-0.27482,-0.29227,-0.097832,0.19172
-0.89026,-0.36737,-0.062688,0.25397,0.06363
-0.88984,0.0076626,-0.40783,0.11015,0.17226
-0.8898,-0.29363,-0.10216,0.3278,0.064439
-0.88965,-0.094862,0.18795,-0.38082,0.13847
-0.8889,-0.22002,-0.10611,0.38456,-0.047955
-0.88888,0.43138,0.07508,0.13254,-0.024345
-0.88801,0.27171,-0.01618,0.27785,-0.24524
-0.88646,-0.057578,-0.39007,-0.23094,0.073346
-0.88585,-0.077919,-0.078301,-0.19375,0.40686
-0.88566,0.27884,-0.24316,0.10937,-0.25839
-0.88517,0.26523,0.16938,-0.28062,0.19672
-0.8841,0.13128,-0.211,-0.37422,0.12874
-0.88398,-0.35273,-0.061286,0.098199,0.2842
-0.88397,0.012218,-0.29341,0.29892,-0.20739
-0.8834,-0.11063,-0.20037,-0.34702,0.21633
-0.88205,0.20895,0.0593,0.3127,-0.27754
-0.88177,-0.055505,-0.46737,0.021434,0.022395
-0.88175,-0.24008,0.37286,0.11263,0.11475
-0.88168,-0.39117,-0.11998,0.22066,-0.080849
-0.88156,0.25584,-0.15664,0.36411,-0.016868
-0.88142,-0.3722,-0.1185,-0.22642,-0.1388
-0.88115,0.315,0.20772,-0.17943,0.22138
-0.88082,0.44291,-0.14465,0.067827,-0.049631
-0.88071,-0.21126,-0.18529,-0.29771,-0.23822
-0.87936,-0.37372,-0.28213,0.029926,0.081022
-0.87925,0.40709,0.19445,0.15284,0.0049703
-0.8789,0.091337,0.40207,0.17053,-0.16867
-0.87887,-0.34866,-0.077722,-0.13465,0.28609
-0.8787,-0.39063,0.039142,-0.10751,-0.24941
-0.87818,0.12099,0.30411,-0.23152,0.26091
-0.87818,0.36923,0.29346,0.047197,-0.064215
-0.87743,0.12934,0.21421,0.16436,-0.37481
-0.87731,-0.18561,-0.30216,-0.088828,-0.31094
-0.87646,0.36142,-0.22146,-0.17919,-0.14153
-0.87636,0.33638,0.22105,-0.063719,0.25674
-0.87632,-0.12894,-0.25211,0.3727,-0.11392
-0.87604,0.14815,0.24785,-0.33036,-0.20011
-0.87578,-0.13509,0.22668,-0.35131,-0.19989
-0.87567,-0.21883,0.2746,0.030221,-0.33014
-0.87567,-0.39316,0.26711,-0.030917,-0.079537
-0.87563,0.36732,0.065045,-0.055807,-0.30168
-0.87479,0.40677,0.015811,-0.044867,0.25886
-0.87454,0.11079,-0.15188,-0.051502,0.44406
-0.87417,0.44894,0.076788,-0.12569,0.11219
-0.87414,-0.37913,-0.14986,-0.26342,-0.017183
-0.87378,0.34198,-0.17443,-0.24089,-0.1764
-0.87367,-0.32162,0.31105,-0.19103,0.0029534
-0.87354,0.35365,0.30792,-0.10773,0.073722
-0.87343,0.25776,0.20329,-0.2781,-0.22805
-0.8734,-0.13731,0.030515,-0.06032,-0.46234
-0.87286,0.34859,-0.32362,0.019118,-0.10728
-0.87219,-0.10137,0.1308,-0.45521,0.068428
-0.87147,-0.12311,0.093006,-0.39565,0.24535
-0.87143,0.22311,0.16938,-0.17196,-0.36411
-0.87133,-0.24491,0.1953,-0.37524,0.043081
-0.8711,-0.24717,-0.076118,-0.24514,-0.33794
-0.87104,0.14204,-0.32228,0.22249,0.26027
-0.87073,0.30146,-0.054702,0.37606,0.080915
-0.87072,0.030399,-0.19488,-0.44133,0.090416
-0.8707,-0.34423,0.12091,0.10967,-0.31104
-0.87057,0.30098,-0.3845,0.057546,-0.019142
-0.8697,-0.36507,0.23917,0.22072,-0.066547
-0.86969,0.23601,-0.31331,0.29901,-0.019133
-0.86944,0.1974,0.24404,0.20202,-0.32363
-0.86916,-0.33325,0.2612,-0.22927,0.11275
-0.86911,0.44042,0.067868,0.20487,0.063974
-0.86867,0.15816,-0.44256,0.054788,0.14676
-0.86826,-0.36196,-0.10261,0.29812,-0.12535
-0.86779,-0.2792,0.13379,-0.044313,0.38617
-0.86699,-0.42541,-0.03491,-0.12169,0.22653
-0.86665,-0.33905,0.22794,-0.2354,-0.16308
-0.86633,-0.26902,0.33943,0.04174,0.24525
-0.86623,0.01979,-0.47999,0.10868,0.08397
-0.86588,-0.36045,-0.024959,-0.32587,-0.11627
-0.8652,0.30496,0.21318,0.18693,0.27935
-0.86512,-0.28655,-0.097339,-0.26521,-0.2994
-0.8651,-0.23664,0.14572,-0.3652,0.20249
-0.86469,-0.095804,-0.082088,0.42738,0.23181
-0.86417,-0.4794,0.012201,-0.11724,-0.097474
-0.86381,0.19224,0.30229,0.35373,0.019144
-0.86365,0.05723,-0.064298,0.46451,-0.17586
-0.86339,0.35317,0.30667,-0.14633,0.11983
-0.86336,-0.29601,0.065498,0.40327,-0.0082802
-0.86251,0.36208,0.12954,0.30839,-0.11442
-0.86247,-0.45225,0.10138,0.13978,-0.14766
-0.86168,-0.10672,0.25428,0.088973,0.41658
-0.86155,-0.11822,-0.40573,-0.08367,0.26859
-0.86133,-0.31846,0.14331,0.15476,0.33497
-0.86108,-0.093996,0.40788,0.28518,-0.044758
-0.86037,0.037372,-0.24298,-0.38081,-0.23304
-0.86026,-0.26109,0.35901,0.0037177,-0.25078
-0.85965,-0.25028,-0.25075,0.36611,-0.038124
-0.85958,0.083403,-0.40513,-0.27274,-0.12509
-0.85889,-0.22383,0.3897,-0.15859,-0.1876
-0.85831,-0.37176,0.34525,0.03882,-0.066238
-0.85829,0.22679,0.16634,0.38661,0.18647
-0.85785,0.10332,0.28762,-0.40019,0.10266
-0.8578,-0.1727,0.070871,-0.35505,-0.32136
-0.85747,0.48303,0.091197,0.043068,-0.14579
-0.85713,-0.38795,0.034381,0.33326,-0.050772
-0.85657,0.21009,0.46116,0.027434,-0.093497
-0.85656,0.31536,0.21441,0.085445,0.33702
-0.85643,-0.10141,-0.21493,0.091758,-0.44903
-0.85616,0.046274,-0.31645,-0.31301,0.25833
-0.85593,0.0055942,-0.18242,-0.051219,0.48109
-0.85589,-0.16593,-0.15494,0.21453,0.41218
-0.85584,-0.042353,-0.15078,-0.4717,-0.14325
-0.85563,-0.25777,0.26911,0.35251,-0.069026
-0.85518,0.027172,0.22109,-0.17193,-0.43531
-0.85479,-0.4553,-0.045564,0.095895,-0.22531
-0.8542,-0.052081,-0.020097,-0.33449,0.39414
-0.85416,0.26456,0.42785,0.10503,-0.079529
-0.85411,0.16746,0.41937,0.17266,0.19176
-0.85382,-0.43879,0.080701,-0.25402,-0.086076
-0.8537,-0.017732,-0.43366,0.032832,-0.28591
-0.85361,0.3487,0.23063,0.11923,-0.28698
-0.85356,-0.30514,0.057989,0.41749,-0.025785
-0.85353,0.25944,-0.019553,0.24464,-0.3794
-0.85313,-0.27889,0.13185,0.12021,-0.40318
-0.85295,-0.21969,-0.14243,0.44016,-0.10091
-0.85191,0.13997,0.19093,-0.44477,-0.1428
-0.8519,0.26008,-0.35889,0.27896,-0.002977
-0.85152,-0.37541,0.20374,-0.03437,0.30213
-0.8514,-0.3395,0.26944,-0.26682,0.12678
-0.85126,-0.10824,0.49291,0.14379,0.0014356
-0.85125,0.10063,0.32948,-0.099596,0.3831
-0.85122,-0.37196,-0.11622,0.29609,-0.18948
-0.85026,-0.48741,0.0067862,-0.10028,0.17143
-0.85006,-0.065227,-0.12361,-0.46406,-0.20618
-0.84979,-0.41589,0.066274,0.19935,-0.2465
-0.84944,0.046845,0.33778,-0.29264,0.27661
-0.84916,-0.22472,-0.38058,-0.055823,-0.28367
-0.84915,0.13603,0.20771,-0.14378,-0.44343
-0.84886,-0.49552,0.09116,-0.15887,0.01863
-0.84876,0.18578,-0.32185,-0.30775,0.21631
-0.84866,-0.28267,-0.14509,0.41219,-0.094456
-0.84847,0.055231,-0.4531,0.17153,-0.20575
-0.84816,-0.056196,0.52587,0.026143,0.01544
-0.84671,-0.22499,0.33784,0.32372,-0.11638
-0.84665,-0.36654,-0.36474,-0.059315,0.11082
-0.84572,-0.0092905,-0.33769,0.081767,0.40491
-0.84571,-0.1035,0.080408,-0.2906,0.42795
-0.84564,-0.27198,-0.015447,0.44687,-0.10483
-0.84536,0.062325,-0.16813,-0.44851,-0.22813
-0.84534,-0.17255,-0.4169,0.088041,0.27217
-0.8452,-0.2688,0.29043,-0.31519,-0.1723
-0.84483,-0.018482,-0.47131,0.21304,0.13563
-0.84469,0.051785,0.05057,-0.16222,0.50493
-0.84423,-0.20086,0.17294,-0.46434,-0.037616
-0.84422,-0.10093,0.19892,0.16965,0.4569
-0.84396,0.17336,-0.16405,0.46158,-0.13308
-0.84393,-0.10487,-0.074522,0.4068,0.32518
-0.84347,0.29626,0.30381,-0.22052,-0.24466
-0.84328,0.36483,0.31427,-0.050599,-0.23336
-0.84327,-0.2302,-0.43047,0.15065,-0.16703
-0.84323,-0.049897,0.17489,0.50353,0.048441
-0.84306,0.028944,0.28375,0.30902,-0.33526
-0.84287,-0.33206,0.15275,0.36344,-0.15453
-0.84236,-0.39305,0.11586,-0.31413,0.15439
-0.84235,-0.39734,0.25864,-0.13668,-0.21678
-0.84235,-0.28851,-0.067891,0.34634,0.2875
-0.84214,0.10867,-0.34718,-0.39662,-0.034082
-0.84186,0.30398,0.37249,0.14998,0.19399
-0.84161,-0.33788,-0.099483,0.39625,0.10309
-0.84126,-0.19917,0.26811,0.32539,0.2736
-0.84124,-0.22721,-0.44779,0.19645,-0.039612
-0.84109,0.18985,-0.48589,0.10887,0.092669
-0.84073,0.077282,0.10447,-0.35062,0.3916
-0.84067,-0.38766,0.2842,0.029733,0.24768
-0.84065,0.083756,0.47684,0.1617,-0.18104
-0.84046,-0.19661,-0.42003,-0.076326,-0.26968
-0.84045,0.0076374,-0.16294,-0.50675,0.10114
-0.83997,0.010987,0.42981,-0.213,0.25342
-0.83995,-0.31957,-0.18166,0.074126,0.39225
-0.83963,-0.24351,-0.36779,0.31685,-0.0068891
-0.83934,-0.077464,-0.48384,0.23516,-0.010197
-0.83913,0.077192,-0.020808,-0.23464,-0.48416
-0.83899,-0.24762,-0.37181,0.22551,-0.21374
-0.83897,0.022691,0.2889,0.3084,-0.34212
-0.83846,-0.30568,-0.089148,0.40743,0.17204
-0.83815,0.33873,0.13418,-0.28422,-0.2898
-0.83801,0.11029,0.23319,-0.065207,-0.47638
-0.83788,0.018776,0.1258,-0.49813,-0.18341
-0.83779,0.40145,0.13868,0.29112,-0.18157
-0.83762,-0.36575,-0.2005,0.1154,-0.33331
-0.83732,0.24478,-0.13892,-0.040566,-0.46694
-0.8373,0.093196,0.00046603,-0.16188,0.51385
-0.83716,0.52627,0.032718,-0.14052,-0.037229
-0.83707,-0.40753,-0.16934,0.23612,0.22092
-0.837,0.54077,-0.024562,0.021187,-0.077121
-0.83698,-0.04609,-0.10644,-0.52256,0.11377
-0.83695,0.1509,0.074424,0.061015,-0.51718
-0.83672,0.37609,-0.21519,0.058306,0.32976
-0.83671,-0.27967,0.26374,-0.27837,0.27324
-0.83663,-0.32415,0.28265,0.32729,0.089252
-0.83663,-0.40977,-0.21528,-0.1849,-0.22718
-0.83661,0.28617,0.36048,-0.23094,0.18683
-0.83618,-0.078619,0.25991,-0.46904,-0.084042
-0.83615,0.039888,-0.36046,0.25747,0.321
-0.8358,0.2619,0.28833,0.066063,0.38125
-0.83566,-0.044332,0.092085,-0.16251,0.51461
-0.83555,-0.16028,-0.26439,0.45296,0.033083
-0.83522,-0.48406,0.19437,-0.16566,-0.053562
-0.83515,0.26087,0.4552,-0.042274,0.15964
-0.83481,0.35973,0.07059,-0.092121,0.40027
-0.83449,-0.0097499,-0.15305,0.29506,0.43937
-0.83433,-0.017338,0.35496,0.41746,0.05763
-0.83429,-0.070027,-0.38716,0.10473,0.37174
-0.83406,-0.11309,-0.054857,0.41765,0.33782
-0.83369,0.45096,0.017974,0.27672,0.15713
-0.83367,-0.2912,-0.19663,0.012656,0.42587
-0.83344,0.046463,-0.26061,0.016955,0.48479
-0.83343,0.27193,-0.08465,-0.47046,0.054307
-0.83324,-0.43871,-0.032927,0.24184,-0.23167
-0.83252,-0.55143,-0.0036401,0.044911,-0.028473
-0.83226,0.32638,-0.028988,-0.43265,-0.11308
-0.83225,-0.026933,0.39516,-0.33635,0.19324
-0.83223,-0.40175,0.077183,0.23177,0.29381
-0.83213,-0.24598,0.36218,-0.19511,0.27895
-0.83209,0.37757,-0.13559,-0.30974,0.22526
-0.83182,0.23782,-0.30733,0.24464,0.31179
-0.83132,-0.10525,0.36151,-0.38623,-0.13402
-0.8311,0.34486,0.24389,0.29305,-0.21208
-0.83095,-0.048344,-0.32452,0.43604,-0.10839
-0.83011,-0.21038,-0.033418,0.19801,0.47574
-0.83007,0.090123,-0.082343,-0.53246,0.11208
-0.8294,-0.52263,-0.034594,0.15431,0.11805
-0.82932,-0.2471,-0.15673,-0.39374,0.26753
-0.82927,0.4944,-0.2216,-0.12265,-0.061051
-0.82898,-0.20687,0.25859,-0.10985,0.43711
-0.82897,0.013037,0.23117,-0.39947,-0.31563
-0.82849,0.058967,-0.14368,-0.27632,0.46167
-0.82844,0.0052665,-0.45986,0.31807,0.03198
-0.82807,0.18574,0.045689,-0.44382,0.28413
-0.82796,-0.11455,0.16897,-0.46135,0.24489
-0.82786,0.027843,-0.049448,0.54614,-0.11472
-0.82751,0.17943,0.479,-0.093895,-0.2116
-0.82728,-0.42705,0.05805,0.21016,-0.29276
-0.82713,-0.43438,-0.30847,0.17702,0.025864
-0.82711,0.26768,0.35422,0.29265,0.18199
-0.82694,-0.28772,0.39044,-0.2133,0.18827
-0.82694,-0.16328,0.18167,-0.33032,0.38392
-0.82669,0.011272,-0.22178,0.51503,0.044813
-0.82659,0.39369,-0.33441,0.15326,0.16257
-0.82648,0.16023,0.42534,0.28626,-0.16854
-0.82616,-0.098762,-0.41583,0.27008,-0.24868
-0.82599,-0.2272,0.12241,0.18883,0.46419
-0.8258,-0.36681,0.37235,-0.13816,-0.16053
-0.82577,0.322,-0.055283,0.052286,-0.45677
-0.82563,0.036378,-0.29925,-0.39559,-0.26641
-0.82557,-0.4859,0.21648,-0.16321,0.094013
-0.8254,0.010615,-0.44862,0.13267,-0.3158
-0.82525,0.024108,0.014077,-0.17755,0.5354
-0.82524,-0.50851,-0.033492,0.12991,-0.20593
-0.82483,0.067675,-0.37443,-0.40894,-0.087391
-0.8247,0.36406,-0.045672,0.099593,0.41872
-0.82452,0.39884,0.17658,-0.31944,-0.16694
-0.82452,0.25079,-0.04561,-0.48636,0.13655
-0.8242,0.17421,0.20085,-0.34855,-0.35849
-0.82366,-0.50951,0.1179,0.1932,-0.10372
-0.82365,0.25558,-0.43729,0.0035259,-0.25503
-0.82359,-0.19189,0.11863,0.3484,-0.38656
-0.82357,-0.33263,-0.29308,0.08371,-0.34377
-0.82357,0.083624,-0.55062,-0.090164,0.058571
-0.82351,-0.50864,0.13279,-0.18431,0.10733
-0.82317,-0.044232,-0.43017,-0.36512,-0.045532
-0.82282,-0.058322,0.36878,-0.018914,0.42803
-0.82278,-0.038356,0.14587,-0.54761,0.020278
-0.82241,0.56514,-0.046989,0.03704,-0.025918
-0.82176,0.46645,0.13946,0.15251,-0.25382
-0.82173,0.53334,-0.053248,0.12889,-0.14444
-0.82171,-0.44295,0.10246,-0.3306,-0.093812
-0.82159,0.018793,-0.41295,0.13587,0.3683
-0.82091,0.36629,0.40928,-0.15075,-0.04114
-0.82066,0.083589,0.54445,0.14475,-0.04644
-0.82057,0.20111,-0.29558,-0.44245,0.055566
-0.82047,-0.077279,0.23791,-0.46429,0.22068
-0.82015,-0.00039146,0.52853,0.21852,-0.01631
-0.81997,0.31806,0.39699,0.2561,-0.05739
-0.81956,-0.081519,0.49175,-0.16621,0.22855
-0.81889,0.31571,0.050566,0.057924,-0.47312
-0.81877,-0.084365,0.4371,0.35795,-0.057508
-0.81863,-0.43057,0.12353,0.24154,0.26618
-0.81802,0.16987,0.16725,-0.52337,-0.010329
-0.81784,0.019873,0.40071,-0.23159,-0.34139
-0.81762,-0.12369,0.037316,0.55167,0.10234
-0.81709,-0.35281,-0.013649,-0.44296,0.1072
-0.81699,0.17512,-0.23804,0.43922,0.22865
-0.81698,-0.19837,-0.38514,-0.32939,0.19069
-0.81683,-0.19678,-0.15759,-0.15579,0.49494
-0.81663,0.078425,0.16381,-0.30283,0.45654
-0.81659,0.079193,-0.39737,0.40739,-0.055205
-0.81652,-0.24435,-0.018091,0.25334,0.45725
-0.81605,-0.23933,-0.18657,0.35763,0.33775
-0.81596,-0.19505,0.22447,0.24235,-0.43249
-0.81582,-0.20775,-0.17556,-0.12596,-0.49456
-0.81573,0.055968,-0.22289,0.53034,0.022518
-0.81572,0.43816,-0.16352,0.29966,-0.16148
-0.81562,0.24337,-0.42374,0.047036,-0.30621
-0.81543,-0.43454,0.054214,-0.37848,0.0079192
-0.81505,-0.031789,0.29343,0.23151,0.44157
-0.815,-0.18746,0.18277,-0.37615,0.3546
-0.81495,-0.34781,0.0056373,0.39897,0.23596
-0.81479,-0.52176,0.011301,-0.11777,0.22333
-0.81465,0.11499,0.13633,0.031002,0.55098
-0.81457,0.51784,-0.14792,-0.077229,0.20117
-0.81445,0.19711,-0.32206,0.43543,0.06708
-0.8139,0.032556,-0.28722,0.18446,-0.46903
-0.81388,0.28609,-0.28965,0.080626,0.40664
-0.81361,0.14431,0.20327,0.14695,-0.50428
-0.81356,0.1447,-0.2683,0.079947,-0.48868
-0.81354,0.30529,-0.3103,-0.3752,0.088887
-0.81338,0.45696,0.26207,0.23379,-0.079167
-0.81324,-0.47885,0.3032,-0.13189,0.0051907
-0.81308,0.50874,-0.24322,0.055413,-0.13363
-0.81291,0.20319,0.090377,0.53817,-0.0095757
-0.81289,-0.40444,0.37648,0.12559,-0.13464
-0.81275,0.010332,-0.28644,0.077573,-0.50126
-0.81275,-0.071917,0.16332,0.46146,-0.30766
-0.81224,-0.096366,-0.092745,-0.508,0.25359
